3153600000000.000000000000 40013673000000006375079936.000000000000 16720900.913830421865 0.500000000000 0.000000000000 750677052.567281007767
350049600000000.000000000000 39752818065386400206815232.000000000000 16682062.167188344523 0.496719038457 0.000000000000 753519304.915198564529
696945600000000.000000000000 39490976685483618792898560.000000000000 16642703.705107232556 0.493382079169 0.000000000000 756364366.228791475296
1043841600000000.000000000000 39228148090544608277168128.000000000000 16602813.665939869359 0.489987739064 0.000000000000 759210922.106141328812
1390737600000000.000000000000 38964331981250469281398784.000000000000 16562379.865023480728 0.486534595034 0.000000000000 762057565.437815308571
1737633600000000.000000000000 38699528561712856758747136.000000000000 16521389.786806490272 0.483021182853 0.000000000000 764902791.014718651772
2084529600000000.000000000000 38433738574389766302728192.000000000000 16479830.577010368928 0.479445996093 0.000000000000 767744989.861687898636
2431425600000000.000000000000 38166963337011528359477248.000000000000 16437689.034860834479 0.475807485040 0.000000000000 770582443.287801146507
2778321600000000.000000000000 37899204781616417361362944.000000000000 16394951.605427470058 0.472104055605 0.000000000000 773413316.644932508469
3125217600000000.000000000000 37630465495798439600979968.000000000000 16351604.372115772218 0.468334068250 0.000000000000 776235652.786733627319
3472113600000000.000000000000 37376443885386248350597120.000000000000 16310204.773566914722 0.464720705872 0.000000000000 674205052.142957210541
3819009600000000.000000000000 37157036997893314270199808.000000000000 16274106.442304430529 0.461559959662 0.000000000000 586167220.954796791077
4165905600000000.000000000000 36965225129376033043120128.000000000000 16242285.310284744948 0.458766004265 0.000000000000 515797088.964090168476
4512801600000000.000000000000 36795656050498761165635584.000000000000 16213946.715649755672 0.456271781850 0.000000000000 458494043.775685966015
4859697600000000.000000000000 36644328458786189707575296.000000000000 16188489.936390599236 0.454026384397 0.000000000000 411092118.147586524487
5206593600000000.000000000000 36508182614972137415376896.000000000000 16165451.018890472129 0.451990346630 0.000000000000 371348393.943746566772
5553489600000000.000000000000 36384833140390011535884288.000000000000 16144465.004394862801 0.450132520251 0.000000000000 337633947.828247547150
5900385600000000.000000000000 36272389062270980475322368.000000000000 16125240.209126623347 0.448427936036 0.000000000000 308740108.207940578461
6247281600000000.000000000000 36169329306927387853717504.000000000000 16107540.251211255789 0.446856303853 0.000000000000 283753064.638832986355
6594177600000000.000000000000 36074414510180908495011840.000000000000 16091171.203754469752 0.445400936601 0.000000000000 261970431.221577435732
6941073600000000.000000000000 35986623249676920791498752.000000000000 16075972.227506980300 0.444047963011 0.000000000000 242844356.341305911541
7287969600000000.000000000000 35905105085539459090350080.000000000000 16061808.619119700044 0.442785741684 0.000000000000 225941885.791444897652
7634865600000000.000000000000 35829145410268144930390016.000000000000 16048566.570168457925 0.441604418110 0.000000000000 210916809.460451900959
7981761600000000.000000000000 35758138749946857661661184.000000000000 16036149.159624064341 0.440495585078 0.000000000000 197489315.606731772423
8328657600000000.000000000000 35691568214791970214641664.000000000000 16024473.250042693689 0.439452019043 0.000000000000 185431056.003913640976
8675553600000000.000000000000 35628989491714197871919104.000000000000 16013467.055604312569 0.438467473105 0.000000000000 174554026.431620657444
9022449600000000.000000000000 35570018237764031664357376.000000000000 16003068.216277796775 0.437536512738 0.000000000000 164702180.125048190355
9369345600000000.000000000000 35514320251769551639805952.000000000000 15993171.422236120328 0.436654387352 0.000000000000 155743045.252971321344
9716241600000000.000000000000 35461603741735920563388416.000000000000 15983756.068951006979 0.435816929045 0.000000000000 147568058.681204438210
10063137600000000.000000000000 35411611513527992621989888.000000000000 15974806.621520346031 0.435020445416 0.000000000000 140085161.226018428802
10410033600000000.000000000000 35364116362818945430847488.000000000000 15966285.483115252107 0.434261659623 0.000000000000 133214941.175744548440
10756929600000000.000000000000 35318916781880463176237056.000000000000 15958159.196006024256 0.433537652823 0.000000000000 126889336.672817245126
11103825600000000.000000000000 35275833337576042111434752.000000000000 15950397.871376944706 0.432845815192 0.000000000000 121049713.323309913278
11450721600000000.000000000000 35234705654674617245106176.000000000000 15942974.712542343885 0.432183804909 0.000000000000 115645315.229013293982
11797617600000000.000000000000 35195389888411399845052416.000000000000 15935865.613969750702 0.431549513631 0.000000000000 110632008.155529513955
12144513600000000.000000000000 35157756595175720671510528.000000000000 15929048.822238096967 0.430941037269 0.000000000000 105971253.041464731097
12491409600000000.000000000000 35121688929247845152718848.000000000000 15922504.647912323475 0.430356651119 0.000000000000 101629262.464246183634
12838305600000000.000000000000 35087081108159385602883584.000000000000 15916215.219520680606 0.429794788620 0.000000000000 97576303.432455480099
13185201600000000.000000000000 35053837100617475609853952.000000000000 15910164.272538226098 0.429254023102 0.000000000000 93786117.971522971988
13532097600000000.000000000000 35021869499813725921607680.000000000000 15904336.967627465725 0.428733052069 0.000000000000 90235439.116649284959
13878993600000000.000000000000 34991098551927674635288576.000000000000 15898719.733451150358 0.428230683575 0.000000000000 86903584.630125135183
14225889600000000.000000000000 34961451315170030271856640.000000000000 15893300.130218330771 0.427745824404 0.000000000000 83772114.385610669851
14572785600000000.000000000000 34932860929123788863307776.000000000000 15888066.730801563710 0.427277469756 0.000000000000 80824540.176031112671
14919681600000000.000000000000 34905265977679474468061184.000000000000 15883009.016807543114 0.426824694223 0.000000000000 78046078.900628179312
15266577600000000.000000000000 34878609931713753275957248.000000000000 15878117.287424163893 0.426386643872 0.000000000000 75423441.815703704953
15613473600000000.000000000000 34852840659973902195228672.000000000000 15873382.579224986956 0.425962529276 0.000000000000 72944653.901242971420
15960369600000000.000000000000 34827909998514982470287360.000000000000 15868796.595405073836 0.425551619352 0.000000000000 70598898.483609259129
16307265600000000.000000000000 34803773370579935312216064.000000000000 15864351.643162524328 0.425153235916 0.000000000000 68376383.124717280269
16654161600000000.000000000000 34780389450082073849102336.000000000000 15860040.578138347715 0.424766748839 0.000000000000 66268223.487723939121
17001057600000000.000000000000 34757719862898212292526080.000000000000 15855856.754991760477 0.424391571745 0.000000000000 64266342.454536765814
17347953600000000.000000000000 34735728921050550122840064.000000000000 15851793.983324514702 0.424027158161 0.000000000000 62363382.229289434850
17694849600000000.000000000000 34714383385580767467798528.000000000000 15847846.488282211125 0.423672998083 0.000000000000 60552627.536088533700
18041745600000000.000000000000 34693652254525558626451456.000000000000 15844008.875256177038 0.423328614894 0.000000000000 58827938.325745493174
18388641600000000.000000000000 34673506572911664055713792.000000000000 15840276.098190100864 0.422993562594 0.000000000000 57183690.658177390695
18735537600000000.000000000000 34653919262117309326557184.000000000000 15836643.431063530967 0.422667423310 0.000000000000 55614724.635182380676
19082433600000000.000000000000 34634864966308956580347904.000000000000 15833106.442182045430 0.422349805046 0.000000000000 54116298.430698566139
19429329600000000.000000000000 34616319913969604695687168.000000000000 15829660.970952918753 0.422040339651 0.000000000000 52684047.609052836895
19776225600000000.000000000000 34598261792796107171954688.000000000000 15826303.106866534799 0.421738680983 0.000000000000 51313949.041398763657
20123121600000000.000000000000 34580669636466061632077824.000000000000 15823029.170440098271 0.421444503235 0.000000000000 50002288.830802462995
20470017600000000.000000000000 34563523721965517100023808.000000000000 15819835.695910148323 0.421157499422 0.000000000000 48745633.740664616227
20816913600000000.000000000000 34546805476332602505822208.000000000000 15816719.415487069637 0.420877380002 0.000000000000 47540805.692178629339
21163809600000000.000000000000 34530497391813011848560640.000000000000 15813677.245007595047 0.420603871616 0.000000000000 46384858.956561326981
21510705600000000.000000000000 34514582948544884856848384.000000000000 15810706.270840484649 0.420336715938 0.000000000000 45275059.718693546951
21857601600000000.000000000000 34499046543995737015844864.000000000000 15807803.737917972729 0.420075668628 0.000000000000 44208867.732102960348
22204497600000000.000000000000 34483873428465287870545920.000000000000 15804967.038780195639 0.419820498370 0.000000000000 43183919.822130091488
22551393600000000.000000000000 34469049646047252891828224.000000000000 15802193.703532598913 0.419570985988 0.000000000000 42198015.025675974786
22898289600000000.000000000000 34454561980512253035675648.000000000000 15799481.390627648681 0.419326923636 0.000000000000 41249101.182977750897
23245185600000000.000000000000 34440397905634052653711360.000000000000 15796827.878391910344 0.419088114057 0.000000000000 40335262.820099093020
23592081600000000.000000000000 34426545539534357784428544.000000000000 15794231.057228276506 0.418854369892 0.000000000000 39454710.180840544403
23938977600000000.000000000000 34412993602667354414645248.000000000000 15791688.922430444509 0.418625513055 0.000000000000 38605769.284052401781
24285873600000000.000000000000 34399731379105921245380608.000000000000 15789199.567553715780 0.418401374141 0.000000000000 37786872.897288575768
24632769600000000.000000000000 34386748680827104019873792.000000000000 15786761.178291646764 0.418181791896 0.000000000000 36996552.330700218678
24979665600000000.000000000000 34374035814726019365994496.000000000000 15784372.026813713834 0.417966612712 0.000000000000 36233429.966338351369
25326561600000000.000000000000 34361583552115157428600832.000000000000 15782030.466523250565 0.417755690169 0.000000000000 35496212.447840616107
25673457600000000.000000000000 34349383100490761514254336.000000000000 15779734.927199440077 0.417548884605 0.000000000000 34783684.464039400220
26020353600000000.000000000000 34337426077369622490775552.000000000000 15777483.910490272567 0.417346062721 0.000000000000 34094703.067506924272
26367249600000000.000000000000 34325704486019300929306624.000000000000 15775275.985727069899 0.417147097210 0.000000000000 33428192.475609585643
26714145600000000.000000000000 34314210692921871061483520.000000000000 15773109.786033658311 0.416951866414 0.000000000000 32783139.307390265167
27061041600000000.000000000000 34302937406826630837436416.000000000000 15770984.004705846310 0.416760254006 0.000000000000 32158588.214650917798
27407937600000000.000000000000 34291877659261146654310400.000000000000 15768897.391839599237 0.416572148694 0.000000000000 31553637.870062235743
27754833600000000.000000000000 34281024786381975693819904.000000000000 15766848.751187477261 0.416387443938 0.000000000000 30967437.279044076800
28101729600000000.000000000000 34270372412057683096502272.000000000000 15764836.937225688249 0.416206037698 0.000000000000 30399182.385635599494
28448625600000000.000000000000 34259914432086344682438656.000000000000 15762860.852415028960 0.416027832187 0.000000000000 29848112.945636920631
28795521600000000.000000000000 34249644999458762539401216.000000000000 15760919.444640737027 0.415852733647 0.000000000000 29313509.643024645746
