3.500496000000000000e+15 2.671702411206647038e+25 1.521505419869589806e+07 4.936932237190793660e-01 8.397243410259062052e+07
3.658176000000000000e+15 2.670412800560344083e+25 1.521249557609229721e+07 4.934487152262911902e-01 7.862514040424674749e+07
3.815856000000000000e+15 2.669203966553283508e+25 1.521009531139167771e+07 4.932193073477522671e-01 7.382263176725521684e+07
3.973536000000000000e+15 2.668067807949460040e+25 1.520783766828519665e+07 4.930035020213310859e-01 6.949022046298404038e+07
4.131216000000000000e+15 2.666997317636794714e+25 1.520570901960437000e+07 4.928000016893088753e-01 6.556589001693150401e+07
4.288896000000000000e+15 2.665986399640346147e+25 1.520369749688416161e+07 4.926076760247217745e-01 6.199776286253121495e+07
4.446576000000000000e+15 2.665029722207941094e+25 1.520179270861006901e+07 4.924255351721535390e-01 5.874214517664231360e+07
4.604256000000000000e+15 2.664122598853648508e+25 1.519998551177836023e+07 4.922527080465227134e-01 5.576200223860853910e+07
4.761936000000000000e+15 2.663260891280584959e+25 1.519826782523730397e+07 4.920884245968196735e-01 5.302575850583768636e+07
4.919616000000000000e+15 2.662440929580286979e+25 1.519663247606407106e+07 4.919320012056594971e-01 5.050634513555394113e+07
5.077296000000000000e+15 2.661659446188253776e+25 1.519507307227925584e+07 4.917828285894369489e-01 4.818043788144581020e+07
5.234976000000000000e+15 2.660913520877927411e+25 1.519358389672087878e+07 4.916403617079230792e-01 4.602784276751662791e+07
5.392656000000000000e+15 2.660200534676703459e+25 1.519215981804086640e+07 4.915041113002426298e-01 4.403099743136541545e+07
5.550336000000000000e+15 2.659518131042423684e+25 1.519079621565033123e+07 4.913736367460687648e-01 4.217456371312607825e+07
5.708016000000000000e+15 2.658864182985930092e+25 1.518948891610039026e+07 4.912485400134640190e-01 4.044509275124737620e+07
5.865696000000000000e+15 2.658236765092432068e+25 1.518823413889390416e+07 4.911284605030417638e-01 3.883074809169492126e+07
6.023376000000000000e+15 2.657634129601655388e+25 1.518702845011832938e+07 4.910130706355910757e-01 3.732107551544624567e+07
6.181056000000000000e+15 2.657054685868717197e+25 1.518586872259913571e+07 4.909020720596354859e-01 3.590681071857282519e+07
6.338736000000000000e+15 2.656496982655095377e+25 1.518475210151650198e+07 4.907951923784936166e-01 3.457971783900430053e+07
6.496416000000000000e+15 2.655959692800026418e+25 1.518367597462121025e+07 4.906921823147381012e-01 3.333245325832381099e+07
6.654096000000000000e+15 2.655441599903163891e+25 1.518263794633951038e+07 4.905928132445732670e-01 3.215845022073235735e+07
6.811776000000000000e+15 2.654941586713824133e+25 1.518163581518052705e+07 4.904968750463858940e-01 3.105182068197942525e+07
6.969456000000000000e+15 2.654458624974231695e+25 1.518066755395945907e+07 4.904041742172072782e-01 3.000727148592045903e+07
7.127136000000000000e+15 2.653991766506322746e+25 1.517973129243085161e+07 4.903145322185092359e-01 2.902003250829720870e+07
7.284816000000000000e+15 2.653540135366070335e+25 1.517882530199212953e+07 4.902277840190317759e-01 2.808579483859849721e+07
7.442496000000000000e+15 2.653102920917425709e+25 1.517794798217182234e+07 4.901437768074806134e-01 2.720065741590963677e+07
7.600176000000000000e+15 2.652679371701134389e+25 1.517709784866147488e+07 4.900623688521663635e-01 2.636108081214829162e+07
7.757856000000000000e+15 2.652268789992795281e+25 1.517627352268677577e+07 4.899834284881531277e-01 2.556384708034110442e+07
7.915536000000000000e+15 2.651870526960428927e+25 1.517547372154444642e+07 4.899068332153966310e-01 2.480602476768687740e+07
8.073216000000000000e+15 2.651483978345013869e+25 1.517469725015651435e+07 4.898324688937700788e-01 2.408493834166372940e+07
8.230896000000000000e+15 2.651108580598532368e+25 1.517394299351526611e+07 4.897602290229074451e-01 2.339814139909154549e+07
8.388576000000000000e+15 2.650743807423317687e+25 1.517320990990979038e+07 4.896900140964935977e-01 2.274339312811839208e+07
8.546256000000000000e+15 2.650389166664342885e+25 1.517249702484034374e+07 4.896217310220721264e-01 2.211863757572642714e+07
8.703936000000000000e+15 2.650044197512667970e+25 1.517180342553941160e+07 4.895552925986496606e-01 2.152198534184058756e+07
8.861616000000000000e+15 2.649708467983893371e+25 1.517112825602930225e+07 4.894906170454135230e-01 2.095169737810108066e+07
9.019296000000000000e+15 2.649381572640202494e+25 1.517047071265513264e+07 4.894276275757494243e-01 2.040617061692841351e+07
9.176976000000000000e+15 2.649063130528676476e+25 1.516983004004015401e+07 4.893662520115026338e-01 1.988392519635653496e+07
9.334656000000000000e+15 2.648752783312005029e+25 1.516920552741697058e+07 4.893064224330591072e-01 1.938359307959723845e+07
9.492336000000000000e+15 2.648450193570747278e+25 1.516859650529405475e+07 4.892480748613837194e-01 1.890390789652943239e+07
9.650016000000000000e+15 2.648155043258819435e+25 1.516800234242187068e+07 4.891911489686169290e-01 1.844369585817977786e+07
9.807696000000000000e+15 2.647867032296142249e+25 1.516742244302736409e+07 4.891355878142480962e-01 1.800186761550627276e+07
9.965376000000000000e+15 2.647585877284275700e+25 1.516685624428912066e+07 4.890813376042350002e-01 1.757741095101350546e+07
1.012305600000000000e+16 2.647311310332531427e+25 1.516630321402885206e+07 4.890283474707453615e-01 1.716938420641200617e+07
1.028073600000000000e+16 2.647043077983512784e+25 1.516576284859760664e+07 4.889765692704660105e-01 1.677691036208744906e+07
1.043841600000000000e+16 2.646780940228272826e+25 1.516523467093766294e+07 4.889259573996570518e-01 1.639917169490804709e+07
1.059609600000000000e+16 2.646524669602389907e+25 1.516471822880291194e+07 4.888764686243306512e-01 1.603540495014446415e+07
1.075377600000000000e+16 2.646274050355220935e+25 1.516421309312289022e+07 4.888280619241150982e-01 1.568489697124428861e+07
1.091145600000000000e+16 2.646028877685423820e+25 1.516371885649670660e+07 4.887806983485168399e-01 1.534698073807839863e+07
1.106913600000000000e+16 2.645788957036603453e+25 1.516323513180502132e+07 4.887343408844358472e-01 1.502103177022892982e+07
1.122681600000000000e+16 2.645554103447554024e+25 1.516276155092916079e+07 4.886889543339039688e-01 1.470646485704823583e+07
1.138449600000000000e+16 2.645324140952184226e+25 1.516229776356782764e+07 4.886445052011298973e-01 1.440273108070360683e+07
1.154217600000000000e+16 2.645098902024680929e+25 1.516184343614268675e+07 4.886009615880221868e-01 1.410931510232736729e+07
1.169985600000000000e+16 2.644878227065944903e+25 1.516139825078503788e+07 4.885582930974488591e-01 1.382573268479964137e+07
1.185753600000000000e+16 2.644661963927711023e+25 1.516096190439655259e+07 4.885164707435650233e-01 1.355152842866975814e+07
1.201521600000000000e+16 2.644449967471136869e+25 1.516053410777785629e+07 4.884754668686072110e-01 1.328627370033222809e+07
1.217289600000000000e+16 2.644242099156937001e+25 1.516011458481906913e+07 4.884352550656078651e-01 1.302956473386136815e+07
1.233057600000000000e+16 2.644038226664439122e+25 1.515970307174733467e+07 4.883958101065403179e-01 1.278102088992256671e+07
1.248825600000000000e+16 2.643838223537180121e+25 1.515929931642652303e+07 4.883571078754482264e-01 1.254028305694923177e+07
1.264593600000000000e+16 2.643641968852881220e+25 1.515890307770497166e+07 4.883191253061552883e-01 1.230701218133831210e+07
1.280361600000000000e+16 2.643449346915844993e+25 1.515851412480736524e+07 4.882818403241891980e-01 1.208088791479765065e+07
1.296129600000000000e+16 2.643260246970000865e+25 1.515813223676732555e+07 4.882452317925877194e-01 1.186160736820112728e+07
1.311897600000000000e+16 2.643074562930969170e+25 1.515775720189736225e+07 4.882092794612811759e-01 1.164888396238947473e+07
1.327665600000000000e+16 2.642892193135686021e+25 1.515738881729360670e+07 4.881739639197789637e-01 1.144244636731770262e+07
1.343433600000000000e+16 2.642713040108235689e+25 1.515702688837237842e+07 4.881392665529063479e-01 1.124203752180278674e+07
1.359201600000000000e+16 2.642537010340664677e+25 1.515667122843630239e+07 4.881051694993608914e-01 1.104741372688719630e+07
1.374969600000000000e+16 2.642364014087660801e+25 1.515632165826783888e+07 4.880716556128802952e-01 1.085834380651189201e+07
1.390737600000000000e+16 2.642193965174074241e+25 1.515597800574808940e+07 4.880387084258286934e-01 1.067460832979736850e+07
1.406505600000000000e+16 2.642026780814333486e+25 1.515564010549911298e+07 4.880063121150246541e-01 1.049599888977296837e+07
1.422273600000000000e+16 2.641862381442907517e+25 1.515530779854802042e+07 4.879744514696505164e-01 1.032231743387886323e+07
1.438041600000000000e+16 2.641700690555017923e+25 1.515498093201135471e+07 4.879431118610945695e-01 1.015337564199947380e+07
1.453809600000000000e+16 2.641541634556876397e+25 1.515465935879821330e+07 4.879122792145889065e-01 9.988994348176157102e+06
1.469577600000000000e+16 2.641385142624787481e+25 1.515434293733093888e+07 4.878819399825202741e-01 9.829003002497669309e+06
1.485345600000000000e+16 2.641231146572492051e+25 1.515403153128207661e+07 4.878520811192950113e-01 9.673239169981220737e+06
1.501113600000000000e+16 2.641079580726202241e+25 1.515372500932651013e+07 4.878226900576559943e-01 9.521548063540648669e+06
1.516881600000000000e+16 2.640930381806791348e+25 1.515342324490779452e+07 4.877937546863502227e-01 9.373782108393965289e+06
1.532649600000000000e+16 2.640783488818671433e+25 1.515312611601765268e+07 4.877652633290593398e-01 9.229800535492934287e+06
1.548417600000000000e+16 2.640638842944908930e+25 1.515283350498782843e+07 4.877372047245079334e-01 9.089469001766277477e+06
1.564185600000000000e+16 2.640496387448167667e+25 1.515254529829349555e+07 4.877095680076732331e-01 8.952659235156334937e+06
1.579953600000000000e+16 2.640356067577102632e+25 1.515226138636739366e+07 4.876823426920244287e-01 8.819248702599855140e+06
1.595721600000000000e+16 2.640217830477854012e+25 1.515198166342413239e+07 4.876555186527263830e-01 8.689120299258610234e+06
1.611489600000000000e+16 2.640081625110315516e+25 1.515170602729385532e+07 4.876290861107456798e-01 8.562162057445507497e+06
1.627257600000000000e+16 2.639947402168873329e+25 1.515143437926483154e+07 4.876030356178021052e-01 8.438266873820010573e+06
1.643025600000000000e+16 2.639815114007339537e+25 1.515116662393430434e+07 4.875773580421135511e-01 8.317332253542208113e+06
1.658793600000000000e+16 2.639684714567819732e+25 1.515090266906716302e+07 4.875520445548854331e-01 8.199260070180634968e+06
1.674561600000000000e+16 2.639556159313269575e+25 1.515064242546189204e+07 4.875270866174975515e-01 8.083956340264939703e+06
1.690329600000000000e+16 2.639429405163524693e+25 1.515038580682342313e+07 4.875024759693490917e-01 7.971331011462292634e+06
1.706097600000000000e+16 2.639304410434582292e+25 1.515013272964241356e+07 4.874782046163189109e-01 7.861297763436199166e+06
1.721865600000000000e+16 2.639181134780953256e+25 1.514988311308064125e+07 4.874542648198068595e-01 7.753773820519615896e+06
1.737633600000000000e+16 2.639059539140894004e+25 1.514963687886207178e+07 4.874306490863212771e-01 7.648679775400809012e+06
1.753401600000000000e+16 2.638939585684355785e+25 1.514939395116930641e+07 4.874073501575806877e-01 7.545939423081570305e+06
1.769169600000000000e+16 2.638821237763486469e+25 1.514915425654516183e+07 4.873843610010991645e-01 7.445479604423527606e+06
1.784937600000000000e+16 2.638704459865546538e+25 1.514891772379893996e+07 4.873616748012294941e-01 7.347230058648958802e+06
1.800705600000000000e+16 2.638589217568094967e+25 1.514868428391727619e+07 4.873392849506364977e-01 7.251123284210178070e+06
1.816473600000000000e+16 2.638475477496318724e+25 1.514845386997921206e+07 4.873171850421765261e-01 7.157094407484225929e+06
1.832241600000000000e+16 2.638363207282389066e+25 1.514822641707527637e+07 4.872953688611615375e-01 7.065081058789311908e+06
1.848009600000000000e+16 2.638252375526722650e+25 1.514800186223036982e+07 4.872738303779843849e-01 6.975023255256012082e+06
1.863777600000000000e+16 2.638142951761055555e+25 1.514778014433024265e+07 4.872525637410878852e-01 6.886863290119562298e+06
1.879545600000000000e+16 2.638034906413220251e+25 1.514756120405134186e+07 4.872315632702572952e-01 6.800545628030360676e+06
1.895313600000000000e+16 2.637928210773537054e+25 1.514734498379386961e+07 4.872108234502186552e-01 6.716016806008448824e+06
1.911081600000000000e+16 2.637822836962737162e+25 1.514713142761789821e+07 4.871903389245284544e-01 6.633225339693663642e+06
1.926849600000000000e+16 2.637718757901328369e+25 1.514692048118232377e+07 4.871701044897365773e-01 6.552121634567383677e+06
1.942617600000000000e+16 2.637615947280331736e+25 1.514671209168655798e+07 4.871501150898099319e-01 6.472657901844197884e+06
1.958385600000000000e+16 2.637514379533318350e+25 1.514650620781481639e+07 4.871303658108029344e-01 6.394788078752240166e+06
1.974153600000000000e+16 2.637414029809674868e+25 1.514630277968280762e+07 4.871108518757611416e-01 6.318467752940033562e+06
1.989921600000000000e+16 2.637314873949036434e+25 1.514610175878678821e+07 4.870915686398469280e-01 6.243654090765432455e+06
2.005689600000000000e+16 2.637216888456826844e+25 1.514590309795479476e+07 4.870725115856754384e-01 6.170305769238293171e+06
2.021457600000000000e+16 2.637120050480850543e+25 1.514570675129997171e+07 4.870536763188503260e-01 6.098382911403796636e+06
2.037225600000000000e+16 2.637024337788884923e+25 1.514551267417586595e+07 4.870350585636897822e-01 6.027847024967204779e+06
2.052993600000000000e+16 2.636929728747215360e+25 1.514532082313365117e+07 4.870166541591315901e-01 5.958660943973981775e+06
2.068761600000000000e+16 2.636836202300076502e+25 1.514513115588109940e+07 4.869984590548107062e-01 5.890788773370918818e+06
2.084529600000000000e+16 2.636743737949946952e+25 1.514494363124326803e+07 4.869804693072989354e-01 5.824195836285417899e+06
2.100297600000000000e+16 2.636652315738663011e+25 1.514475820912482776e+07 4.869626810765004254e-01 5.758848623870251700e+06
2.116065600000000000e+16 2.636561916229302507e+25 1.514457485047391430e+07 4.869450906221937103e-01 5.694714747570834123e+06
2.131833600000000000e+16 2.636472520488812082e+25 1.514439351724744961e+07 4.869276943007150305e-01 5.631762893680915236e+06
2.147601600000000000e+16 2.636384110071332407e+25 1.514421417237785831e+07 4.869104885617747680e-01 5.569962780061140656e+06
2.163369600000000000e+16 2.636296667002195998e+25 1.514403677974115498e+07 4.868934699454015025e-01 5.509285114902483299e+06
2.179137600000000000e+16 2.636210173762562396e+25 1.514386130412622541e+07 4.868766350790075803e-01 5.449701557423836552e+06
2.194905600000000000e+16 2.636124613274660232e+25 1.514368771120540611e+07 4.868599806745702585e-01 5.391184680399957113e+06
2.210673600000000000e+16 2.636039968887609539e+25 1.514351596750613675e+07 4.868435035259232047e-01 5.333707934421957470e+06
2.226441600000000000e+16 2.635956224363798548e+25 1.514334604038378224e+07 4.868272005061535790e-01 5.277245613798680715e+06
2.242209600000000000e+16 2.635873363865787038e+25 1.514317789799544588e+07 4.868110685650994252e-01 5.221772824012530036e+06
2.257977600000000000e+16 2.635791371943710922e+25 1.514301150927485898e+07 4.867951047269427622e-01 5.167265450648724101e+06
2.273745600000000000e+16 2.635710233523174730e+25 1.514284684390812740e+07 4.867793060878949918e-01 5.113700129721234553e+06
2.289513600000000000e+16 2.635629933893595927e+25 1.514268387231051549e+07 4.867636698139692353e-01 5.061054219323855825e+06
2.305281600000000000e+16 2.635550458696992902e+25 1.514252256560398452e+07 4.867481931388364380e-01 5.009305772538201883e+06
2.321049600000000000e+16 2.635471793917191287e+25 1.514236289559566230e+07 4.867328733617616865e-01 4.958433511535043828e+06
2.336817600000000000e+16 2.635393925869430561e+25 1.514220483475704491e+07 4.867177078456167427e-01 4.908416802808570676e+06
2.352585600000000000e+16 2.635316841190356353e+25 1.514204835620401055e+07 4.867026940149657976e-01 4.859235633486881852e+06
2.368353600000000000e+16 2.635240526828377374e+25 1.514189343367755227e+07 4.866878293542211686e-01 4.810870588665036485e+06
2.384121600000000000e+16 2.635164970034374981e+25 1.514174004152517579e+07 4.866731114058659990e-01 4.763302829710025340e+06
2.399889600000000000e+16 2.635090158352748594e+25 1.514158815468300506e+07 4.866585377687409064e-01 4.716514073490017094e+06
2.415657600000000000e+16 2.635016079612784104e+25 1.514143774865856208e+07 4.866441060963925258e-01 4.670486572482693009e+06
2.431425600000000000e+16 2.634942721920328074e+25 1.514128879951405898e+07 4.866298140954802842e-01 4.625203095719855279e+06
2.447193600000000000e+16 2.634870073649760881e+25 1.514114128385037743e+07 4.866156595242398519e-01 4.580646910528265871e+06
2.462961600000000000e+16 2.634798123436247731e+25 1.514099517879157513e+07 4.866016401910002176e-01 4.536801765028402209e+06
2.478729600000000000e+16 2.634726860168267137e+25 1.514085046196991578e+07 4.865877539527533324e-01 4.493651871355047449e+06
2.494497600000000000e+16 2.634656272980395800e+25 1.514070711151145771e+07 4.865739987137724931e-01 4.451181889565693215e+06
2.510265600000000000e+16 2.634586351246343894e+25 1.514056510602210648e+07 4.865603724242791306e-01 4.409376912204309367e+06
2.526033600000000000e+16 2.634517084572227856e+25 1.514042442457416654e+07 4.865468730791544516e-01 4.368222449489940889e+06
2.541801600000000000e+16 2.634448462790078973e+25 1.514028504669333622e+07 4.865334987166961001e-01 4.327704415101113729e+06
2.557569600000000000e+16 2.634380475951566288e+25 1.514014695234615728e+07 4.865202474174160074e-01 4.287809112528526224e+06
2.573337600000000000e+16 2.634313114321931248e+25 1.514001012192787416e+07 4.865071173028785445e-01 4.248523221970047802e+06
2.589105600000000000e+16 2.634246368374131513e+25 1.513987453625070490e+07 4.864941065345785853e-01 4.209833787743231282e+06
2.604873600000000000e+16 2.634180228783172889e+25 1.513974017653250694e+07 4.864812133128553207e-01 4.171728206191964913e+06
2.620641600000000000e+16 2.634114686420636254e+25 1.513960702438580804e+07 4.864684358758439853e-01 4.134194214064933360e+06
2.636409600000000000e+16 2.634049732349378423e+25 1.513947506180720218e+07 4.864557724984598930e-01 4.097219877344886307e+06
2.652177600000000000e+16 2.633985357818409115e+25 1.513934427116710134e+07 4.864432214914167774e-01 4.060793580508559942e+06
2.667945600000000000e+16 2.633921554257936275e+25 1.513921463519979641e+07 4.864307812002771625e-01 4.024904016198236030e+06
2.683713600000000000e+16 2.633858313274567309e+25 1.513908613699385338e+07 4.864184500045324322e-01 3.989540175286866259e+06
2.699481600000000000e+16 2.633795626646670520e+25 1.513895875998283364e+07 4.864062263167134303e-01 3.954691337319515646e+06
2.715249600000000000e+16 2.633733486319879564e+25 1.513883248793627694e+07 4.863941085815286502e-01 3.920347061314822640e+06
2.731017600000000000e+16 2.633671884402743939e+25 1.513870730495098419e+07 4.863820952750302351e-01 3.886497176910837647e+06
2.746785600000000000e+16 2.633610813162515189e+25 1.513858319544260204e+07 4.863701849038059022e-01 3.853131775840575807e+06
2.762553600000000000e+16 2.633550265021068406e+25 1.513846014413742349e+07 4.863583760041965687e-01 3.820241203723052051e+06
2.778321600000000000e+16 2.633490232550946135e+25 1.513833813606447540e+07 4.863466671415378473e-01 3.787816052156498656e+06
2.794089600000000000e+16 2.633430708471530270e+25 1.513821715654783696e+07 4.863350569094254117e-01 3.755847151100986637e+06
2.809857600000000000e+16 2.633371685645330341e+25 1.513809719119922258e+07 4.863235439290032880e-01 3.724325561538267415e+06
2.825625600000000000e+16 2.633313157074384333e+25 1.513797822591075301e+07 4.863121268482730186e-01 3.693242568397287279e+06
2.841393600000000000e+16 2.633255115896771606e+25 1.513786024684795924e+07 4.863008043414246973e-01 3.662589673734302633e+06
2.857161600000000000e+16 2.633197555383230598e+25 1.513774324044301547e+07 4.862895751081879880e-01 3.632358590157140512e+06
2.872929600000000000e+16 2.633140468933880918e+25 1.513762719338818826e+07 4.862784378732030177e-01 3.602541234483546577e+06
2.888697600000000000e+16 2.633083850075039908e+25 1.513751209262938611e+07 4.862673913854093088e-01 3.573129721623959951e+06
2.904465600000000000e+16 2.633027692456137570e+25 1.513739792536007240e+07 4.862564344174537534e-01 3.544116358679855242e+06
2.920233600000000000e+16 2.632971989846721259e+25 1.513728467901517451e+07 4.862455657651155727e-01 3.515493639248608146e+06
2.936001600000000000e+16 2.632916736133552278e+25 1.513717234126530401e+07 4.862347842467489301e-01 3.487254237926833797e+06
2.951769600000000000e+16 2.632861925317784094e+25 1.513706090001109242e+07 4.862240887027410863e-01 3.459391005004182924e+06
2.967537600000000000e+16 2.632807551512223858e+25 1.513695034337769076e+07 4.862134779949868202e-01 3.431896961339958943e+06
2.983305600000000000e+16 2.632753608938675545e+25 1.513684065970945358e+07 4.862029510063778925e-01 3.404765293415456545e+06
2.999073600000000000e+16 2.632700091925358673e+25 1.513673183756475337e+07 4.861925066403076645e-01 3.377989348554959055e+06
3.014841600000000000e+16 2.632646994904400047e+25 1.513662386571094953e+07 4.861821438201892054e-01 3.351562630308900960e+06
3.030609600000000000e+16 2.632594312409400226e+25 1.513651673311950266e+07 4.861718614889878332e-01 3.325478793992844410e+06
3.046377600000000000e+16 2.632542039073067431e+25 1.513641042896124721e+07 4.861616586087667558e-01 3.299731642376234289e+06
3.062145600000000000e+16 2.632490169624919301e+25 1.513630494260174222e+07 4.861515341602454243e-01 3.274315121515109204e+06
3.077913600000000000e+16 2.632438698889048229e+25 1.513620026359683834e+07 4.861414871423702655e-01 3.249223316723394208e+06
3.093681600000000000e+16 2.632387621781951109e+25 1.513609638168828376e+07 4.861315165718977371e-01 3.224450448677278589e+06
3.109449600000000000e+16 2.632336933310417934e+25 1.513599328679949418e+07 4.861216214829885418e-01 3.199990869647813961e+06
3.125217600000000000e+16 2.632286628569480947e+25 1.513589096903145872e+07 4.861118009268136086e-01 3.175839059856799431e+06
3.140985600000000000e+16 2.632236702740419628e+25 1.513578941865871102e+07 4.861020539711705668e-01 3.151989623951312620e+06
3.156753600000000000e+16 2.632187151088818942e+25 1.513568862612543441e+07 4.860923797001107105e-01 3.128437287592499983e+06
3.172521600000000000e+16 2.632137968962684276e+25 1.513558858204170130e+07 4.860827772135765112e-01 3.105176894154342823e+06
3.188289600000000000e+16 2.632089151790603194e+25 1.513548927717974782e+07 4.860732456270482893e-01 3.082203401528331917e+06
3.204057600000000000e+16 2.632040695079960448e+25 1.513539070247043110e+07 4.860637840712012658e-01 3.059511879030162003e+06
3.219825600000000000e+16 2.631992594415202380e+25 1.513529284899970889e+07 4.860543916915714968e-01 3.037097504404677544e+06
3.235593600000000000e+16 2.631944845456140842e+25 1.513519570800524391e+07 4.860450676482301891e-01 3.014955560925521888e+06
3.251361600000000000e+16 2.631897443936311231e+25 1.513509927087312378e+07 4.860358111154676752e-01 2.993081434586035553e+06
3.267129600000000000e+16 2.631850385661367885e+25 1.513500352913461812e+07 4.860266212814849385e-01 2.971470611378091853e+06
3.282897600000000000e+16 2.631803666507525013e+25 1.513490847446306609e+07 4.860174973480939076e-01 2.950118674655740149e+06
3.298665600000000000e+16 2.631757282420037995e+25 1.513481409867080860e+07 4.860084385304251908e-01 2.929021302580584306e+06
3.314433600000000000e+16 2.631711229411722043e+25 1.513472039370622486e+07 4.859994440566431928e-01 2.908174265646022744e+06
3.330201600000000000e+16 2.631665503561513824e+25 1.513462735165084340e+07 4.859905131676696133e-01 2.887573424277531914e+06
3.345969600000000000e+16 2.631620101013066571e+25 1.513453496471650153e+07 4.859816451169128304e-01 2.867214726506303530e+06
3.361737600000000000e+16 2.631575017973385142e+25 1.513444322524263896e+07 4.859728391700058325e-01 2.847094205713701434e+06
3.377505600000000000e+16 2.631530250711492437e+25 1.513435212569359317e+07 4.859640946045490351e-01 2.827207978444011416e+06
3.393273600000000000e+16 2.631485795557131453e+25 1.513426165865597501e+07 4.859554107098610909e-01 2.807552242283111904e+06
3.409041600000000000e+16 2.631441648899501281e+25 1.513417181683619693e+07 4.859467867867353075e-01 2.788123273800880648e+06
3.424809600000000000e+16 2.631397807186024016e+25 1.513408259305790439e+07 4.859382221472026142e-01 2.768917426554944366e+06
3.440577600000000000e+16 2.631354266921142600e+25 1.513399398025962710e+07 4.859297161142998589e-01 2.749931129153885413e+06
3.456345600000000000e+16 2.631311024665150870e+25 1.513390597149241343e+07 4.859212680218451541e-01 2.731160883377741557e+06
3.472113600000000000e+16 2.631268077033048948e+25 1.513381855991750583e+07 4.859128772142169983e-01 2.712603262353843078e+06
3.487881600000000000e+16 2.631225420693431709e+25 1.513373173880414851e+07 4.859045430461408355e-01 2.694254908786225598e+06
3.503649600000000000e+16 2.631183052367402146e+25 1.513364550152734853e+07 4.858962648824794450e-01 2.676112533236667514e+06
3.519417600000000000e+16 2.631140968827510093e+25 1.513355984156580642e+07 4.858880420980289938e-01 2.658172912455776706e+06
3.535185600000000000e+16 2.631099166896721855e+25 1.513347475249978714e+07 4.858798740773203617e-01 2.640432887762285769e+06
3.550953600000000000e+16 2.631057643447409605e+25 1.513339022800914198e+07 4.858717602144248526e-01 2.622889363469124772e+06
3.566721600000000000e+16 2.631016395400369125e+25 1.513330626187126897e+07 4.858636999127647904e-01 2.605539305354555137e+06
3.582489600000000000e+16 2.630975419723859881e+25 1.513322284795926325e+07 4.858556925849288333e-01 2.588379739177059848e+06
3.598257600000000000e+16 2.630934713432667861e+25 1.513313998023994640e+07 4.858477376524915070e-01 2.571407749232356902e+06
3.614025600000000000e+16 2.630894273587191604e+25 1.513305765277211741e+07 4.858398345458371237e-01 2.554620476951361634e+06
3.629793600000000000e+16 2.630854097292549708e+25 1.513297585970467888e+07 4.858319827039878636e-01 2.538015119537577033e+06
3.645561600000000000e+16 2.630814181697711960e+25 1.513289459527494200e+07 4.858241815744365200e-01 2.521588928642784245e+06
3.661329600000000000e+16 2.630774523994645062e+25 1.513281385380688123e+07 4.858164306129819088e-01 2.505339209079718217e+06
